"","NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Attribute_type","Attribute_group","Score"
"119","719",NA,"","Actinobacillus hominis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"120","51049",NA,"","Actinobacillus indolicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"121","720",NA,"","Actinobacillus lignieresii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"122","51047",NA,"","Actinobacillus minor","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"123","67855",NA,"","Actinobacillus muris","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Muribacter","1857532","genus","categorical","aerophilicity",1
"124","715",NA,"","Actinobacillus pleuropneumoniae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"125","51048",NA,"","Actinobacillus porcinus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"126","123820",NA,"","Actinobacillus rossii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Pasteurellaceae","712","family","categorical","aerophilicity",1
"127","67854",NA,"","Actinobacillus succinogenes","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"128","723",NA,"","Actinobacillus ureae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinobacillus","713","genus","categorical","aerophilicity",1
"129","390988",NA,"","Actinocatenispora","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Micromonosporaceae","28056","family","categorical","aerophilicity",1
"130","227318",NA,"","Actinocatenispora thailandica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinocatenispora","390988","genus","categorical","aerophilicity",1
"131","58108",NA,"","Actinocorallia","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Thermomonosporaceae","2012","family","categorical","aerophilicity",1
"132","111803",NA,"","Actinocorallia longicatena","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinocorallia","58108","genus","categorical","aerophilicity",1
"133","39845",NA,"","Actinokineospora","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudonocardiaceae","2070","family","categorical","aerophilicity",1
"134","155976",NA,"","Actinokineospora auranticolor","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinokineospora","39845","genus","categorical","aerophilicity",1
"135","155975",NA,"","Actinokineospora enzanensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinokineospora","39845","genus","categorical","aerophilicity",1
"136","1988",NA,"","Actinomadura","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Thermomonosporaceae","2012","family","categorical","aerophilicity",1
"137","406431",NA,"","Actinomadura alba","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"138","1990",NA,"","Actinomadura atramentaria","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"139","95160",NA,"","Actinomadura catellatispora","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"140","60706",NA,"","Actinomadura formosensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"141","96101",NA,"","Actinomadura glauciflava","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"142","46163",NA,"","Actinomadura luteofluorescens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"143","46164",NA,"","Actinomadura macra","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"144","1993",NA,"","Actinomadura madurae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"145","134959",NA,"","Actinomadura mexicana","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"146","240840",NA,"","Actinomadura meyerae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"147","182080",NA,"","Actinomadura namibiensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"148","111805",NA,"","Actinomadura pelletieri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"149","115335",NA,"","Actinomadura rubrobrunea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"150","1994",NA,"","Actinomadura rugatobispora","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"151","46165",NA,"","Actinomadura verrucosospora","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"152","115336",NA,"","Actinomadura vinacea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"153","58110",NA,"","Actinomadura viridis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"154","111807",NA,"","Actinomadura yumaensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomadura","1988","genus","categorical","aerophilicity",1
"155","100469",NA,"","Actinomyces canis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Schaalia","2529408","genus","categorical","aerophilicity",1
"156","33007",NA,"","Actinomyces neuii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Winkia","2692118","genus","categorical","aerophilicity",1
"157","111015",NA,"","Actinomyces radicidentis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomyces","1654","genus","categorical","aerophilicity",1
"158","103621",NA,"","Actinomyces urogenitalis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinomyces","1654","genus","categorical","aerophilicity",1
"159","402649",NA,"","Actinomycetospora","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudonocardiaceae","2070","family","categorical","aerophilicity",1
"160","403638",NA,"","Actinoplanes couchii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinoplanes","1865","genus","categorical","aerophilicity",1
"161","117156",NA,"","Actinopolymorpha","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Actinopolymorphaceae","2805400","family","categorical","aerophilicity",1
"162","117157",NA,"","Actinopolymorpha singaporensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinopolymorpha","117156","genus","categorical","aerophilicity",1
"163","1849",NA,"","Actinopolyspora","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Actinopolysporaceae","622451","family","categorical","aerophilicity",1
"164","40566",NA,"","Actinosynnema","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudonocardiaceae","2070","family","categorical","aerophilicity",1
"165","446462",NA,"NC_013093","Actinosynnema mirum DSM 43827","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Actinosynnema mirum","40567","species","categorical","aerophilicity",1
"166","43671",NA,"","Actinotalea fermentans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Actinotalea","458839","genus","categorical","aerophilicity",1
"167","299566",NA,"","Adhaeribacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Hymenobacteraceae","1853232","family","categorical","aerophilicity",1
"168","267800",NA,"","Advenella incenata","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Advenella","290425","genus","categorical","aerophilicity",1
"169","153265",NA,"","Aequorivita","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Flavobacteriaceae","49546","family","categorical","aerophilicity",1
"170","153266",NA,"","Aequorivita antarctica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita","153265","genus","categorical","aerophilicity",1
"171","153267",NA,"","Aequorivita lipolytica","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita","153265","genus","categorical","aerophilicity",1
"172","101385",NA,"","Aequorivita sublithincola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita","153265","genus","categorical","aerophilicity",1
"173","171194",NA,"","Aequorivita vladivostokensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aequorivita","153265","genus","categorical","aerophilicity",1
"174","87541",NA,"","Aerococcus christensenii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus","1375","genus","categorical","aerophilicity",1
"175","119206",NA,"","Aerococcus sanguicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus","1375","genus","categorical","aerophilicity",1
"176","371602",NA,"","Aerococcus suis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus","1375","genus","categorical","aerophilicity",1
"177","1376",NA,"","Aerococcus urinae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus","1375","genus","categorical","aerophilicity",1
"178","1377",NA,"","Aerococcus viridans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Aerococcus","1375","genus","categorical","aerophilicity",1
